İlan Numarası,İlan Güncelleme Tarihi,İlçe,Mahalle,Kategorisi,Net Metrekare,Oda Sayısı,Bulunduğu Kat,Isıtma Tipi,İlan Oluşturma Tarihi,Türü,Tipi,Brüt Metrekare,Binanın Yaşı,Binanın Kat Sayısı,Kullanım Durumu,Banyo Sayısı,Fiyat,Krediye Uygunluk,Balkon Durumu,Yatırıma Uygunluk,Site İçerisinde,Eşya Durumu,Takas,WC Sayısı
16022560,11 Ekim 2024,Alanya Satılık Villa,Bektaş Mahallesi Satılık Villa,Satılık,350 m²,4+2,,Klimalı,05 Ekim 2024,Konut,Villa,400 m²,5-10,3,Boş,4,"31,250,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Eşyalı,Yok,
16023161,05 Ekim 2024,Muratpaşa Satılık Daire,Kışla Mahallesi Satılık Daire,Satılık,55 m²,1+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Daire,60 m²,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,1,"2,550,000",,Yok,Yatırıma Uygun,Hayır,Eşyalı,Yok,1
16022071,11 Ekim 2024,Konyaaltı Satılık Daire,Sarısu Mahallesi Satılık Daire,Satılık,27 m²,1+1,1.Kat,Kombi Doğalgaz,05 Ekim 2024,Konut,Kombi Doğalgaz,36 m²,2,8,Boş,1,"3,500,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Eşyalı,Yok,
16023155,05 Ekim 2024,Muratpaşa Satılık Daire,Yıldız Mahallesi Satılık Daire,Satılık,100 m²,2+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,120 m²,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,2,"2,700,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Boş,Yok,1
16021666,10 Ekim 2024,Alanya Satılık Daire,Güller Pınarı Mahallesi Satılık Daire,Satılık,92 m²,2+1,4.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,100 m²,0 (Yeni),5,Boş,1,"15,000,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Yok,
16024308,11 Ekim 2024,Kepez Satılık Daire,Kepez Mahallesi Satılık Daire,Satılık,86 m²,2+1,1.Kat,Merkezi (Pay Ölçer),06 Ekim 2024,Konut,Merkezi (Pay Ölçer),94 m²,0 (Yeni),11,Boş,1,"2,900,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Yok,
16021667,10 Ekim 2024,Alanya Satılık Daire,Fığla Mahallesi Satılık Daire,Satılık,250 m²,5+1,5.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,270 m²,11-15,5,Mülk Sahibi Oturuyor,2,"7,950,000",Krediye Uygun,,Bilinmiyor,Evet,Eşyalı,Yok,
16021664,10 Ekim 2024,Alanya Satılık Daire,Büyükhasbahçe Mahallesi Satılık Daire,Satılık,40 m²,1+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,45 m²,0 (Yeni),5,Boş,1,"2,700,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Boş,Var,
16021676,05 Ekim 2024,Manavgat Satılık Daire,Şelale Mahallesi Satılık Daire,Satılık,210 m²,4+1,Çatı Dubleks,Doğalgaz Sobalı,05 Ekim 2024,Konut,Doğalgaz Sobalı,220 m²,0 (Yeni),3,Boş,3,"7,500,000",Krediye Uygun,Var,,Hayır,,,
16021689,10 Ekim 2024,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,Satılık,52 m²,1+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,57 m²,1,5,Boş,1,"5,450,000",Krediye Uygun,,Bilinmiyor,Evet,Eşyalı,Yok,
16021682,10 Ekim 2024,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,Satılık,50 m²,1+1,5.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,55 m²,0 (Yeni),12,Boş,1,"3,180,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Yok,
16022840,05 Ekim 2024,Gazipaşa Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,Satılık,96 m²,2+1,2.Kat,Isıtma Yok,05 Ekim 2024,Konut,Isıtma Yok,110 m²,5-10,5,Boş,2,"2,595,000",Krediye Uygun Değil,,,Hayır,,,
16021673,10 Ekim 2024,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,Satılık,150 m²,3+1,1.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,165 m²,4,4,Mülk Sahibi Oturuyor,2,"8,500,000",Krediye Uygun,,Bilinmiyor,Evet,Eşyalı,Yok,
16021694,10 Ekim 2024,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,Satılık,52 m²,1+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,55 m²,0 (Yeni),6,Boş,1,"2,190,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Boş,Yok,
16021675,10 Ekim 2024,Alanya Satılık Daire,Çıplaklı Mahallesi Satılık Daire,Satılık,50 m²,1+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,55 m²,0 (Yeni),6,Boş,1,"2,400,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Var,
16021746,11 Ekim 2024,Kumluca Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,Satılık,52 m²,2+1,Yüksek Giriş,Isıtma Yok,05 Ekim 2024,Konut,Isıtma Yok,57 m²,0 (Yeni),3,Boş,1,"2,500,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Var,
16021688,10 Ekim 2024,Alanya Satılık Residence,Oba Mahallesi Satılık Residence,Satılık,150 m²,4+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,175 m²,0 (Yeni),6,Boş,2,"14,500,000",Krediye Uygun,,Bilinmiyor,Evet,Eşyalı,Yok,
16021776,11 Ekim 2024,Kumluca Satılık Villa,Göksu Mahallesi Satılık Villa,Satılık,436 m²,5+1,,Klimalı,05 Ekim 2024,Konut,Villa,680 m²,0 (Yeni),3,Boş,4,"25,700,000",,,Bilinmiyor,Hayır,Boş,Var,
16021777,11 Ekim 2024,Finike Satılık Daire,Karşıyaka Mahallesi Satılık Daire,Satılık,110 m²,3+1,Villa Tipi,Klimalı,05 Ekim 2024,Konut,Klimalı,297 m²,0 (Yeni),2,Boş,2,"10,500,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Var,
16021693,10 Ekim 2024,Alanya Satılık Daire,Kargıcak Mahallesi Satılık Daire,Satılık,85 m²,2+1,1.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,90 m²,1,5,Boş,2,"4,950,000",Krediye Uygun,,Bilinmiyor,Hayır,Eşyalı,Yok,
16021881,12 Ekim 2024,Manavgat Satılık Villa,Sorgun Mahallesi Satılık Villa,Satılık,90 m²,2+1,,Klimalı,05 Ekim 2024,Konut,Villa,180 m²,5-10,2,Boş,2,"11,200,000",,,Bilinmiyor,Evet,Eşyalı,Yok,
16021879,11 Ekim 2024,Manavgat Satılık Daire,Side Mahallesi Satılık Daire,Satılık,165 m²,3+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,190 m²,0 (Yeni),3,Boş,3,"7,700,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Var,
16024404,11 Ekim 2024,Konyaaltı Satılık Daire,Sarısu Mahallesi Satılık Daire,Satılık,90 m²,2+1,1.Kat,Kombi Doğalgaz,06 Ekim 2024,Konut,Kombi Doğalgaz,100 m²,0 (Yeni),4,Boş,2,"8,700,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Boş,Var,
16021752,12 Ekim 2024,Finike Satılık Daire,Kum Mahallesi Satılık Daire,Satılık,55 m²,2+1,5.Kat,Isıtma Yok,05 Ekim 2024,Konut,Isıtma Yok,68 m²,0 (Yeni),5,Boş,2,"4,500,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Var,
16021596,10 Ekim 2024,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,Satılık,105 m²,2+1,6.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,120 m²,4,6,Boş,2,"6,600,000",Krediye Uygun,,Bilinmiyor,Evet,Eşyalı,Yok,
16021599,10 Ekim 2024,Alanya Satılık Daire,Kargıcak Mahallesi Satılık Daire,Satılık,70 m²,1+1,4.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,75 m²,5-10,6,Boş,2,"3,000,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Eşyalı,Yok,
16021605,10 Ekim 2024,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,Satılık,105 m²,2+1,4.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,115 m²,0 (Yeni),5,Boş,2,"7,750,000",Krediye Uygun,,Bilinmiyor,Evet,Eşyalı,Yok,
16021600,10 Ekim 2024,Alanya Satılık Daire,Tosmur Mahallesi Satılık Daire,Satılık,100 m²,2+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,105 m²,11-15,9,Boş,1,"5,245,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Eşyalı,Yok,
16021611,10 Ekim 2024,Alanya Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,Satılık,50 m²,1+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,55 m²,0 (Yeni),6,Boş,1,"7,100,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Eşyalı,Yok,
16021692,10 Ekim 2024,Alanya Satılık Daire,Payallar Mahallesi Satılık Daire,Satılık,50 m²,1+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,55 m²,0 (Yeni),8,Boş,1,"2,568,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Yok,
16021610,10 Ekim 2024,Alanya Satılık Daire,Payallar Mahallesi Satılık Daire,Satılık,90 m²,2+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,97 m²,0 (Yeni),9,Boş,2,"3,380,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Yok,
16021623,10 Ekim 2024,Alanya Satılık Daire,Kargıcak Mahallesi Satılık Daire,Satılık,150 m²,3+1,Bahçe Katı,Klimalı,05 Ekim 2024,Konut,Klimalı,160 m²,4,5,Boş,3,"7,450,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Yok,
16021620,10 Ekim 2024,Alanya Satılık Daire,Güller Pınarı Mahallesi Satılık Daire,Satılık,90 m²,2+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,100 m²,0 (Yeni),5,Boş,2,"12,950,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Yok,
16021619,10 Ekim 2024,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,Satılık,45 m²,1+1,7.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,52 m²,0 (Yeni),10,Boş,2,"2,750,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Var,
16021614,10 Ekim 2024,Alanya Satılık Daire,Tosmur Mahallesi Satılık Daire,Satılık,95 m²,2+1,4.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,100 m²,11-15,9,Boş,1,"5,350,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Eşyalı,Yok,
16021615,10 Ekim 2024,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,Satılık,45 m²,1+1,7.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,50 m²,0 (Yeni),9,Boş,1,"2,850,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Yok,
16021633,10 Ekim 2024,Alanya Satılık Daire,Kadıpaşa Mahallesi Satılık Daire,Satılık,45 m²,1+1,1.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,50 m²,16-20,5,Kiracı Oturuyor,1,"2,250,000",Krediye Uygun,,Bilinmiyor,Hayır,Eşyalı,Var,
16021630,10 Ekim 2024,Alanya Satılık Daire,Payallar Mahallesi Satılık Daire,Satılık,47 m²,1+1,4.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,53 m²,0 (Yeni),6,Boş,1,"2,350,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Var,
16021642,10 Ekim 2024,Alanya Satılık Daire,Tosmur Mahallesi Satılık Daire,Satılık,60 m²,1+1,6.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,65 m²,4,9,Boş,1,"5,300,000",Krediye Uygun,,Bilinmiyor,Evet,Eşyalı,Yok,
16021641,10 Ekim 2024,Alanya Satılık Daire,Kargıcak Mahallesi Satılık Daire,Satılık,55 m²,1+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,60 m²,0 (Yeni),4,Boş,1,"3,300,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Yok,
16021635,10 Ekim 2024,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,Satılık,100 m²,2+1,9.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,110 m²,5-10,10,Boş,2,"7,000,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Eşyalı,Var,
16021638,10 Ekim 2024,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,Satılık,47 m²,1+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,55 m²,0 (Yeni),9,Boş,1,"2,900,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Yok,
16021646,10 Ekim 2024,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,Satılık,95 m²,2+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,100 m²,0 (Yeni),5,Boş,1,"3,750,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Yok,
16021647,10 Ekim 2024,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,Satılık,85 m²,2+1,Düz Giriş (Zemin),Isıtma Yok,05 Ekim 2024,Konut,Isıtma Yok,95 m²,0 (Yeni),9,Boş,2,"3,600,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Yok,
16021609,10 Ekim 2024,Alanya Satılık Daire,Kargıcak Mahallesi Satılık Daire,Satılık,100 m²,2+1,Bahçe Katı,Klimalı,05 Ekim 2024,Konut,Klimalı,115 m²,2,5,Boş,2,"7,200,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Yok,
16021649,10 Ekim 2024,Alanya Satılık Daire,Kargıcak Mahallesi Satılık Daire,Satılık,75 m²,1+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,80 m²,4,5,Boş,1,"2,900,000",Krediye Uygun,,Bilinmiyor,Evet,Eşyalı,Yok,
16021655,10 Ekim 2024,Alanya Satılık Daire,Kestel Mahallesi Satılık Daire,Satılık,93 m²,2+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,100 m²,5-10,5,Boş,2,"5,849,000",Krediye Uygun,,Bilinmiyor,Evet,Eşyalı,Yok,
16021625,10 Ekim 2024,Alanya Satılık Daire,Şekerhane Mahallesi Satılık Daire,Satılık,110 m²,3+1,5.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,125 m²,21 Ve Üzeri,5,Boş,1,"2,990,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16021652,10 Ekim 2024,Alanya Satılık Daire,Demirtaş Mahallesi Satılık Daire,Satılık,90 m²,2+1,4.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,95 m²,0 (Yeni),8,Boş,1,"3,400,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Yok,
16021662,10 Ekim 2024,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,Satılık,85 m²,2+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,90 m²,0 (Yeni),5,Boş,1,"4,200,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Var,
16021651,10 Ekim 2024,Alanya Satılık Daire,Kızlar Pınarı Mahallesi Satılık Daire,Satılık,50 m²,1+1,5.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,55 m²,11-15,5,Boş,1,"3,350,000",Krediye Uygun,,Bilinmiyor,Hayır,Eşyalı,Yok,
16021883,12 Ekim 2024,Manavgat Satılık Daire,Ilıca Mahallesi Satılık Daire,Satılık,85 m²,2+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,100 m²,1,4,Boş,1,"4,500,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16021656,10 Ekim 2024,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,Satılık,100 m²,2+1,9.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,110 m²,3,10,Boş,3,"6,850,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Eşyalı,Var,
16021884,12 Ekim 2024,Manavgat Satılık Villa,Hatipler Mahallesi Satılık Villa,Satılık,220 m²,4+1,,Yerden Isıtma,05 Ekim 2024,Konut,Villa,280 m²,0 (Yeni),3,Boş,3,"18,900,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Boş,Yok,
16021887,11 Ekim 2024,Manavgat Satılık Villa,Evrenseki Mahallesi Satılık Villa,Satılık,180 m²,4+1,,Yerden Isıtma,05 Ekim 2024,Konut,Villa,200 m²,0 (Yeni),2,Boş,2,"14,480,000",,,Bilinmiyor,Hayır,Boş,Var,
16021893,12 Ekim 2024,Manavgat Satılık Daire,Ilıca Mahallesi Satılık Daire,Satılık,180 m²,4+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,220 m²,1,3,Boş,2,"8,325,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16021895,12 Ekim 2024,Manavgat Satılık Villa,Side Mahallesi Satılık Villa,Satılık,260 m²,5+1,,Klimalı,05 Ekim 2024,Konut,Villa,300 m²,1,3,Boş,4,"16,250,000",,,Bilinmiyor,Hayır,Boş,Var,
16021896,11 Ekim 2024,Manavgat Satılık Daire,Ilıca Mahallesi Satılık Daire,Satılık,58 m²,1+1,Yüksek Giriş,Klimalı,05 Ekim 2024,Konut,Klimalı,62 m²,1,3,Kiracı Oturuyor,1,"3,450,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Eşyalı,Var,
16021891,11 Ekim 2024,Manavgat Satılık Daire,Side Mahallesi Satılık Daire,Satılık,90 m²,2+1,Bahçe Katı,Klimalı,05 Ekim 2024,Konut,Klimalı,105 m²,11-15,2,Mülk Sahibi Oturuyor,2,"7,300,000",Krediye Uygun,,Bilinmiyor,Hayır,Eşyalı,Var,
16018952,11 Ekim 2024,Alanya Satılık Daire,Kadıpaşa Mahallesi Satılık Daire,Satılık,90 m²,2+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,100 m²,21 Ve Üzeri,5,Kiracı Oturuyor,1,"3,750,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16019118,05 Ekim 2024,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,Satılık,100 m²,2+1,2.Kat,Merkezi Doğalgaz,05 Ekim 2024,Konut,Daire,105 m²,11-15,4,Boş,2,"5,150,000",Bilinmiyor,Var,,Evet,Eşyalı,,2
16019001,05 Ekim 2024,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,Satılık,40 m²,1+1,2.Kat,Isıtma Yok,05 Ekim 2024,Konut,Isıtma Yok,44 m²,1,5,Boş,1,"4,780,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Boş,Yok,1
16020472,05 Ekim 2024,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,Satılık,38 m²,1+1,3.Kat,Kombi Doğalgaz,05 Ekim 2024,Konut,Kombi Doğalgaz,40 m²,0 (Yeni),15,Boş,1,"3,960,000",Krediye Uygun Değil,,,Hayır,Eşyalı,Yok,
16020005,09 Ekim 2024,Muratpaşa Satılık Daire,Güzeloba Mahallesi Satılık Daire,Satılık,75 m²,2+1,1.Kat,Isıtma Yok,05 Ekim 2024,Konut,Isıtma Yok,88 m²,11-15,3,Boş,2,"4,250,000",Krediye Uygun,Var,,Evet,,,
16021894,12 Ekim 2024,Manavgat Satılık Daire,Evrenseki Mahallesi Satılık Daire,Satılık,65 m²,2+1,Bahçe Katı,Klimalı,05 Ekim 2024,Konut,Klimalı,70 m²,0 (Yeni),2,Boş,1,"5,100,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Var,
16019663,05 Ekim 2024,Muratpaşa Satılık Daire,Güvenlik Mahallesi Satılık Daire,Satılık,135 m²,3+1,1.Kat,Klimalı,05 Ekim 2024,Konut,Daire,145 m²,21 Ve Üzeri,7,Boş,1,"3,500,000",Bilinmiyor,Var,Yatırıma Uygun,Hayır,,,2
16020295,14 Ekim 2024,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,Satılık,100 m²,2+1,6.Kat,Klimalı,05 Ekim 2024,Konut,Daire,110 m²,5-10,8,Boş,1,"3,750,000",,,,Hayır,,,
16020505,05 Ekim 2024,Manavgat Satılık Villa,Side Mahallesi Satılık Villa,Satılık,210 m²,3+1,,Klimalı,05 Ekim 2024,Konut,Villa,230 m²,16-20,3,Mülk Sahibi Oturuyor,3,"6,500,000",Bilinmiyor,Var,,Evet,,,
16020535,11 Ekim 2024,Alanya Satılık Daire,Çıplaklı Mahallesi Satılık Daire,Satılık,87 m²,2+1,Düz Giriş (Zemin),Güneş Enerjisi,05 Ekim 2024,Konut,Daire,90 m²,5-10,4,Boş,1,"2,550,000",Bilinmiyor,,,Hayır,,,
16020577,05 Ekim 2024,Muratpaşa Satılık Daire,Mehmetçik Mahallesi Satılık Daire,Satılık,180 m²,4+1,4.Kat,Kombi Doğalgaz,05 Ekim 2024,Konut,Kombi Doğalgaz,200 m²,11-15,4,Mülk Sahibi Oturuyor,2,"6,150,000",Krediye Uygun,Var,,Evet,Boş,Yok,
16021058,05 Ekim 2024,Kaş Satılık Villa,Hacıoğlan Mahallesi Satılık Villa,Satılık,800 m²,4+1,,Klimalı,05 Ekim 2024,Konut,Villa,1.600 m²,1,2,Boş,2,"34,000,000",Bilinmiyor,Var,,Hayır,Eşyalı,,
16020718,08 Ekim 2024,Serik Satılık Daire,Kökez Mahallesi Satılık Daire,Satılık,120 m²,3+1,1.Kat,Merkezi Doğalgaz,05 Ekim 2024,Konut,Daire,140 m²,0 (Yeni),5,Boş,1,"3,000,000",,,,Hayır,,,
16021077,12 Ekim 2024,Muratpaşa Satılık Daire,Güzeloba Mahallesi Satılık Daire,Satılık,145 m²,3+1,6.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,155 m²,21 Ve Üzeri,10,Kiracı Oturuyor,2,"6,950,000",Krediye Uygun,Var,,Hayır,,,
16021165,05 Ekim 2024,Alanya Satılık Daire,Bektaş Mahallesi Satılık Daire,Satılık,100 m²,2+1,1.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,110 m²,11-15,4,Boş,1,"5,621,000",Krediye Uygun Değil,,,Hayır,Eşyalı,Yok,
16021059,05 Ekim 2024,Kepez Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,Satılık,75 m²,2+1,2.Kat,Güneş Enerjisi,05 Ekim 2024,Konut,Güneş Enerjisi,80 m²,0 (Yeni),5,Boş,1,"3,650,000",Krediye Uygun,,,Evet,,,
16020997,08 Ekim 2024,Manavgat Satılık Daire,Ilıca Mahallesi Satılık Daire,Satılık,180 m²,4+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Daire,210 m²,0 (Yeni),3,Boş,3,"7,300,000",,,,Hayır,,,
16018854,10 Ekim 2024,Manavgat Satılık Daire,Sarılar Mahallesi Satılık Daire,Satılık,100 m²,2+1,Yüksek Giriş,Sobalı,05 Ekim 2024,Konut,Sobalı,110 m²,5-10,3,Mülk Sahibi Oturuyor,1,"2,380,000",Krediye Uygun,,Bilinmiyor,Hayır,,Yok,
16017390,05 Ekim 2024,Manavgat Satılık Daire,Side Mahallesi Satılık Daire,Satılık,30 m²,Stüdyo,Bahçe Katı,Klimalı,04 Ekim 2024,Konut,Klimalı,35 m²,11-15,3,Kiracı Oturuyor,1,"2,250,000",Krediye Uygun,,Bilinmiyor,Hayır,Eşyalı,Var,
16017399,05 Ekim 2024,Alanya Satılık Daire,Payallar Mahallesi Satılık Daire,Satılık,55 m²,1+1,2.Kat,Klimalı,04 Ekim 2024,Konut,Klimalı,65 m²,0 (Yeni),9,Boş,1,"2,250,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,,Var,
16017411,05 Ekim 2024,Manavgat Satılık Daire,Side Mahallesi Satılık Daire,Satılık,26 m²,Stüdyo,3.Kat,Klimalı,04 Ekim 2024,Konut,Klimalı,30 m²,5-10,3,Kiracı Oturuyor,1,"1,760,000",Krediye Uygun,,Bilinmiyor,Hayır,Eşyalı,Yok,
16017475,12 Ekim 2024,Kepez Satılık Daire,Esentepe Mahallesi Satılık Daire,Satılık,130 m²,2+1,3.Kat,Kombi Doğalgaz,05 Ekim 2024,Konut,Kombi Doğalgaz,160 m²,4,3,Kiracı Oturuyor,1,"3,400,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Yok,
16017428,11 Ekim 2024,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,Satılık,220 m²,4+1,2.Kat,Kombi Doğalgaz,04 Ekim 2024,Konut,Kombi Doğalgaz,240 m²,5-10,4,Mülk Sahibi Oturuyor,3,"18,000,000",Krediye Uygun,,Bilinmiyor,Hayır,Eşyalı,Yok,
16020582,05 Ekim 2024,Muratpaşa Satılık Daire,Elmalı Mahallesi Satılık Daire,Satılık,160 m²,3+1,6.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,165 m²,21 Ve Üzeri,7,Boş,3,"16,000,000",Krediye Uygun,,,Hayır,,,
16017493,14 Ekim 2024,Serik Satılık Daire,Merkez Mahallesi Satılık Daire,Satılık,240 m²,5+2,Çatı Dubleks,Kombi Doğalgaz,05 Ekim 2024,Konut,Kombi Doğalgaz,300 m²,5-10,6,Kiracı Oturuyor,3,"5,750,000",Krediye Uygun,Var,Yatırıma Uygun,Hayır,Boş,Var,4
16017429,11 Ekim 2024,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,Satılık,70 m²,2+1,2.Kat,Klimalı,04 Ekim 2024,Konut,Klimalı,80 m²,4,4,Mülk Sahibi Oturuyor,1,"5,190,000",Krediye Uygun,,Bilinmiyor,Hayır,Eşyalı,Var,
16017482,11 Ekim 2024,Kepez Satılık Daire,Santral Mahallesi Satılık Daire,Satılık,120 m²,3+1,Bahçe Katı,Merkezi (Pay Ölçer),05 Ekim 2024,Konut,Merkezi (Pay Ölçer),131 m²,3,11,Boş,2,"3,980,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Yok,
16017781,11 Ekim 2024,Aksu Satılık Daire,Macun Mahallesi Satılık Daire,Satılık,130 m²,3+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,140 m²,5-10,3,Mülk Sahibi Oturuyor,1,"6,250,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Yok,
16017495,14 Ekim 2024,Kemer Satılık Daire,Çamyuva Mahallesi Satılık Daire,Satılık,98 m²,2+1,Bahçe Katı,Klimalı,05 Ekim 2024,Konut,Klimalı,115 m²,16-20,1,Boş,1,"6,990,000",Krediye Uygun,,Bilinmiyor,Hayır,Eşyalı,Yok,
16018480,11 Ekim 2024,Kepez Satılık Daire,Gazi Mahallesi Satılık Daire,Satılık,105 m²,2+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,110 m²,0 (Yeni),3,Boş,1,"2,400,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Var,
